ts,v,approach_lock,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-28T17:57:30.869Z,0.6.3,false,false,0.00,15.19,false,false,false,false,false,none,1000,1572,1000,1500,1557,1476,0.0,0.0,1720,false,off,1626,false,true,1428,215.6,226.6,145296,38.846558,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.09,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1519,5,129474922,0.6,52,,,,,false,,
2026-06-28T17:57:31.889Z,0.6.3,false,false,0.00,15.15,false,false,false,false,false,none,1000,1572,1000,1500,1557,1476,0.0,0.0,1720,false,off,1626,false,true,1428,215.5,226.5,145284,38.846550,-77.162010,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.49,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,5,129474922,0.6,53,,,,,false,,
2026-06-28T17:57:32.889Z,0.6.3,false,false,0.00,15.20,false,false,false,false,false,none,1000,1572,1000,1500,1557,1476,0.0,0.0,1720,false,off,1626,false,true,1428,214.9,225.9,145272,38.846550,-77.162010,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.56,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,5,129474922,0.7,54,,,,,false,,
2026-06-28T17:57:33.923Z,0.6.3,false,false,0.00,15.17,false,false,false,false,false,none,1000,1572,1000,1500,1557,1477,0.0,0.0,1720,false,off,1626,false,true,1428,213.8,224.8,145236,38.846546,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.05,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,5,129474922,0.8,55,,,,,false,,
2026-06-28T17:57:34.890Z,0.6.3,false,false,0.00,15.19,false,false,false,false,false,none,1000,1572,1000,1500,1557,1476,0.0,0.0,1720,false,off,1626,false,true,1428,212.8,223.8,145228,38.846542,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.57,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,5,129474922,0.7,56,,,,,false,,
2026-06-28T17:57:35.890Z,0.6.3,false,false,0.00,15.18,false,false,false,false,false,none,1000,1572,1000,1500,1557,1476,0.0,0.0,1720,false,off,1626,false,true,1428,212.4,223.4,145228,38.846542,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.11,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,1,true,1519,5,129474922,0.6,57,,,,,false,,
2026-06-28T17:57:36.890Z,0.6.3,false,false,0.00,15.17,false,false,false,false,false,none,1000,1572,1000,1500,1557,1476,0.0,0.0,1720,false,off,1626,false,true,1428,211.8,222.8,145224,38.846539,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.86,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,5,129474922,0.8,58,,,,,false,,
2026-06-28T17:57:37.890Z,0.6.3,false,false,-0.00,15.18,false,false,false,false,false,none,1000,1572,1000,1500,1557,1476,0.0,0.0,1720,false,off,1626,false,true,1428,210.8,221.8,145212,38.846531,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.94,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,5,129474922,0.8,59,,,,,false,,
2026-06-28T17:57:38.907Z,0.6.3,false,false,0.00,15.17,false,false,false,false,false,none,1000,1571,1000,1500,1557,1477,7.5,0.0,1720,false,off,1626,false,true,1429,216.0,219.4,145216,38.846527,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.42,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,5,129474922,1.2,60,,,,,false,,
2026-06-28T17:57:39.974Z,0.6.3,false,false,0.00,15.14,false,false,false,false,false,none,1000,1572,1000,1500,1557,1476,7.5,0.0,1720,false,off,1626,false,true,1428,213.8,217.3,145236,38.846527,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.05,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,6,129474922,0.8,61,,,,,false,,
2026-06-28T17:57:40.924Z,0.6.3,false,false,0.00,15.18,false,false,false,false,false,none,1000,1572,1000,1500,1557,1476,7.5,0.0,1720,false,off,1626,false,true,1428,211.9,215.4,145232,38.846523,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.19,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,6,129474922,0.7,62,,,,,false,,
2026-06-28T17:57:41.907Z,0.6.3,false,false,0.00,15.17,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,7.5,0.0,1720,false,off,1626,false,true,1429,210.0,213.4,145224,38.846516,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.51,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1519,6,129474922,0.5,63,,,,,false,,
2026-06-28T17:57:42.891Z,0.6.3,false,false,0.00,15.17,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,7.5,0.0,1720,false,off,1626,false,true,1429,208.8,212.3,145228,38.846512,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.41,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1519,6,129474922,0.6,64,,,,,false,,
2026-06-28T17:57:43.908Z,0.6.3,false,false,0.00,15.17,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,7.5,0.0,1720,false,off,1626,false,true,1429,208.4,211.9,145212,38.846508,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.55,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,1,true,1519,6,129474922,0.6,65,,,,,false,,
2026-06-28T17:57:44.891Z,0.6.3,false,false,0.00,15.17,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,7.5,0.0,1720,false,off,1626,false,true,1429,207.6,211.0,145208,38.846504,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.63,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1519,6,129474922,0.5,66,,,,,false,,
2026-06-28T17:57:45.891Z,0.6.3,false,false,0.00,15.19,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,7.5,0.0,1720,false,off,1626,false,true,1429,206.8,210.2,145212,38.846500,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.29,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,6,129474922,0.6,67,,,,,false,,
2026-06-28T17:57:46.891Z,0.6.3,false,false,0.00,15.16,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,7.5,0.0,1720,false,off,1626,false,true,1429,205.8,209.2,145208,38.846493,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.52,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,6,129474922,0.8,68,,,,,false,,
2026-06-28T17:57:47.925Z,0.6.3,false,false,0.00,15.20,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,7.5,0.0,1720,false,off,1626,false,true,1429,205.2,208.7,145220,38.846489,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.59,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,1,true,1519,6,129474922,0.7,69,,,,,false,,
2026-06-28T17:57:48.909Z,0.6.3,false,false,0.00,15.16,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,204.6,209.2,145228,38.846485,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.35,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,6,129474922,1.0,70,,,,,false,,
2026-06-28T17:57:49.909Z,0.6.3,false,false,-0.00,15.17,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,204.5,209.1,145212,38.846481,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.64,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1519,6,129474922,0.8,71,,,,,false,,
2026-06-28T17:57:50.942Z,0.6.3,false,false,0.00,15.20,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,204.6,209.3,145216,38.846478,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.22,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,6,129474922,0.4,72,,,,,false,,
2026-06-28T17:57:51.959Z,0.6.3,false,false,0.00,15.17,false,false,false,false,false,none,1000,1571,1000,1500,1565,1476,6.4,182.2,1720,false,off,1626,false,true,1429,204.0,208.6,145200,38.846478,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.74,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1522,6,129474922,0.6,73,,,,,false,,
2026-06-28T17:57:52.943Z,0.6.3,false,false,0.00,15.19,false,false,false,false,false,none,1000,1571,1000,1500,1557,1477,6.4,182.2,1720,false,off,1626,false,true,1429,203.3,208.0,145204,38.846474,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.95,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,6,129474922,0.5,74,,,,,false,,
2026-06-28T17:57:53.926Z,0.6.3,false,false,0.00,15.17,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,205.5,210.1,145204,38.846470,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.45,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,6,129474922,0.6,75,,,,,false,,
2026-06-28T17:57:54.985Z,0.6.3,false,false,0.00,15.19,false,false,false,false,false,none,1000,1571,1000,1500,1557,1477,6.4,182.2,1720,false,off,1626,false,true,1429,208.4,213.0,145224,38.846462,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.01,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,1,true,1519,6,129474922,0.6,76,,,,,false,,
2026-06-28T17:57:55.901Z,0.6.3,false,false,0.00,15.18,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,211.5,216.1,145228,38.846458,-77.162018,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.70,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,6,129474922,0.6,77,,,,,false,,
2026-06-28T17:57:56.952Z,0.6.3,false,false,0.00,15.15,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,214.1,218.7,145220,38.846455,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.60,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,6,129474922,0.7,78,,,,,false,,
2026-06-28T17:57:57.918Z,0.6.3,false,false,0.00,15.20,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,216.6,221.2,145220,38.846451,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.34,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,6,129474922,0.7,79,,,,,false,,
2026-06-28T17:57:58.902Z,0.6.3,false,false,0.00,15.18,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,219.1,223.8,145220,38.846447,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.91,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,6,129474922,0.9,80,,,,,false,,
2026-06-28T17:57:59.902Z,0.6.3,false,false,0.00,15.16,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,222.5,227.2,145224,38.846443,-77.162025,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.03,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1519,6,129474922,0.6,81,,,,,false,,
2026-06-28T17:58:00.935Z,0.6.3,false,false,0.00,15.21,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,225.5,230.1,145224,38.846439,-77.162033,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.59,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,6,129474922,0.7,82,,,,,false,,
2026-06-28T17:58:01.902Z,0.6.3,false,false,0.00,15.18,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,228.6,233.3,145232,38.846439,-77.162033,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.82,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,6,129474922,0.6,83,,,,,false,,
2026-06-28T17:58:02.902Z,0.6.3,false,false,0.00,15.19,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,231.1,235.7,145244,38.846436,-77.162033,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.72,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,1,true,1519,6,129474922,0.6,84,,,,,false,,
2026-06-28T17:58:03.902Z,0.6.3,false,false,0.00,15.19,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,233.3,237.9,145244,38.846436,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.73,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,1,true,1519,6,129474922,0.6,85,,,,,false,,
2026-06-28T17:58:04.919Z,0.6.3,false,false,0.00,15.16,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,235.4,240.1,145244,38.846432,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.68,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,6,129474922,0.6,86,,,,,false,,
2026-06-28T17:58:05.936Z,0.6.3,false,false,0.00,15.21,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,238.7,243.3,145228,38.846428,-77.162041,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.54,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,0,true,1519,6,129474922,0.6,87,,,,,false,,
2026-06-28T17:58:06.903Z,0.6.3,false,false,-0.00,15.18,false,false,false,false,false,none,1000,1571,1000,1500,1557,1477,6.4,182.2,1720,false,off,1626,false,true,1429,241.2,245.8,145244,38.846420,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.43,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,6,129474922,0.6,88,,,,,false,,
2026-06-28T17:58:07.903Z,0.6.3,false,false,0.00,15.20,false,false,false,false,false,none,1000,1571,1000,1482,1000,1476,6.4,182.2,1720,false,off,1613,false,true,1429,244.4,249.1,145244,38.846420,-77.162048,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.83,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1330,6,129474922,0.6,89,,,,,false,,
2026-06-28T17:58:08.903Z,0.6.3,false,false,0.00,15.14,false,false,false,false,false,none,1000,1571,1000,1500,1179,1476,6.4,182.2,1720,false,off,1617,false,true,1429,248.3,252.9,145228,38.846420,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.72,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1390,6,129474922,0.6,90,,,,,false,,
2026-06-28T17:58:09.903Z,0.6.3,false,false,0.00,15.14,false,false,false,false,false,none,1000,1571,1000,1500,1530,1477,6.4,182.2,1720,false,off,1625,false,true,1429,248.8,253.4,145228,38.846420,-77.162056,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.40,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,1,true,1510,7,129474922,0.7,91,,,,,false,,
2026-06-28T17:58:10.904Z,0.6.3,false,false,-0.00,15.20,false,false,false,false,false,none,1000,1571,1000,1500,1557,1477,6.4,182.2,1720,false,off,1626,false,true,1429,246.1,250.7,145228,38.846420,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.64,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1519,7,129474922,0.6,92,,,,,false,,
2026-06-28T17:58:11.904Z,0.6.3,false,false,0.00,15.18,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,242.9,247.5,145228,38.846420,-77.162064,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.71,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,7,129474922,0.6,93,,,,,false,,
2026-06-28T17:58:12.904Z,0.6.3,false,false,0.00,15.19,false,false,false,false,false,none,1000,1571,1000,1500,1557,1476,6.4,182.2,1720,false,off,1626,false,true,1429,241.0,245.6,145228,38.846420,-77.162071,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.91,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,7,129474922,0.4,94,,,,,false,,
2026-06-28T17:58:13.904Z,0.6.3,false,false,0.00,15.16,false,false,false,false,false,none,1000,1571,1000,1500,1556,1476,6.4,182.2,1720,false,off,1626,false,true,1429,239.4,244.0,145228,38.846420,-77.162071,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.54,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,7,129474922,0.5,95,,,,,false,,
2026-06-28T17:58:14.921Z,0.6.3,false,false,0.00,14.97,false,false,false,false,false,none,1000,1571,1000,1500,1230,1598,6.4,182.2,1720,false,off,1657,false,true,1429,239.6,244.2,145228,38.846424,-77.162079,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.54,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1408,7,129474922,0.5,96,,,,,false,,
2026-06-28T17:58:15.904Z,0.6.3,false,false,0.00,15.02,false,false,false,false,false,none,1000,1571,1000,1500,1557,1598,6.4,182.2,1720,false,off,1667,false,true,1429,243.7,248.4,145228,38.846424,-77.162079,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.87,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,2,true,1519,7,129474922,0.6,97,,,,,false,,
2026-06-28T17:58:16.905Z,0.6.3,false,false,-0.00,15.13,false,false,false,false,false,none,1000,1571,1000,1500,1557,1598,4.7,205.9,1720,false,off,1667,false,true,1429,231.9,238.2,145228,38.846420,-77.162086,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.97,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,1,true,1519,7,129474922,1.3,98,,,,,false,,
2026-06-28T17:58:17.905Z,0.6.3,false,false,0.00,15.00,false,false,false,false,false,none,1000,1571,1000,1500,1557,1598,4.1,218.1,1720,false,off,1667,false,true,1429,225.9,232.8,145228,38.846416,-77.162094,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.50,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,7,129474922,1.6,99,,,,,false,,
2026-06-28T17:58:18.905Z,0.6.3,false,false,0.00,15.11,false,false,false,false,false,none,1000,1571,1000,1500,1557,1598,3.6,214.0,1720,false,off,1667,false,true,1429,222.1,229.6,145228,38.846409,-77.162102,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.22,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,7,129474922,2.0,100,,,,,false,,
2026-06-28T17:58:19.905Z,0.6.3,false,false,0.00,15.00,false,false,false,false,false,none,1000,1571,1000,1500,1557,1598,3.2,214.5,1720,false,off,1667,false,true,1429,220.0,227.8,145228,38.846401,-77.162109,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.87,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,7,129474922,2.2,101,,,,,false,,
2026-06-28T17:58:20.905Z,0.6.3,false,false,0.00,15.04,false,false,false,false,false,none,1000,1571,1000,1499,1660,1598,3.2,217.9,1720,false,off,1671,false,true,1429,214.6,222.4,145228,38.846394,-77.162117,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.49,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,1,true,1554,7,129474922,2.1,102,,,,,false,,
2026-06-28T17:58:21.905Z,0.6.3,false,false,0.00,15.10,false,false,false,false,false,none,1000,1571,1000,1500,1556,1598,3.5,218.8,1720,false,off,1667,false,true,1429,217.0,224.5,145228,38.846386,-77.162125,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.85,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1519,7,129474922,2.1,103,,,,,false,,
2026-06-28T17:58:22.905Z,0.6.3,false,false,0.00,15.08,false,false,false,false,false,none,1000,1571,1000,1500,1557,1598,3.6,223.3,1720,false,off,1667,false,true,1429,223.0,230.3,145228,38.846378,-77.162140,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.84,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1519,7,129474922,2.1,104,,,,,false,,
2026-06-28T17:58:23.905Z,0.6.3,false,false,0.00,15.06,false,false,false,false,false,none,1000,1571,1000,1500,1557,1598,3.6,226.1,1720,false,off,1667,false,true,1429,229.7,237.0,145228,38.846371,-77.162148,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.79,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,1,true,1519,7,129474922,2.3,105,,,,,false,,
2026-06-28T17:58:24.906Z,0.6.3,false,false,0.00,15.04,false,false,false,false,false,none,1000,1571,1000,1500,1353,1598,3.4,228.3,1720,false,off,1662,false,true,1429,235.0,242.6,145228,38.846363,-77.162155,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.20,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1450,7,129474922,1.9,106,,,,,false,,
2026-06-28T17:58:25.922Z,0.6.3,false,false,0.00,15.08,false,false,false,false,false,none,1000,1571,1000,1500,1205,1598,3.2,235.0,1720,false,off,1656,false,true,1429,245.4,253.2,145228,38.846359,-77.162170,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,27.02,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1399,7,129474922,2.3,107,,,,,false,,
2026-06-28T17:58:26.906Z,0.6.3,false,false,-0.00,15.08,false,false,false,false,false,none,1000,1571,1000,1500,1216,1598,2.6,235.0,1720,false,off,1657,false,true,1429,243.6,252.0,145228,38.846355,-77.162178,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.60,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1403,7,129474922,2.0,108,,,,,false,,
2026-06-28T17:58:27.923Z,0.6.3,false,false,0.00,15.04,false,false,false,false,false,none,1000,1571,1000,1500,1226,1598,2.6,235.0,1720,false,off,1657,false,true,1429,230.3,238.7,145228,38.846352,-77.162186,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.34,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,0,true,1406,7,129474922,1.5,109,,,,,false,,
2026-06-28T17:58:28.906Z,0.6.3,false,false,0.00,15.07,false,false,false,false,false,none,1000,1571,1000,1500,1223,1598,2.6,213.2,1720,false,off,1657,false,true,1429,213.6,221.9,145228,38.846348,-77.162193,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.03,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1405,7,129474922,1.5,110,,,,,false,,
2026-06-28T17:58:29.906Z,0.6.3,false,false,-0.00,15.06,false,false,false,false,false,none,1000,1571,1000,1500,1384,1598,2.6,191.2,1720,false,off,1663,false,true,1429,192.8,201.1,145228,38.846344,-77.162186,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.99,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1460,7,129474922,1.3,111,,,,,false,,
2026-06-28T17:58:30.906Z,0.6.3,false,false,-0.00,15.13,false,false,false,false,false,none,1000,1571,1000,1500,1410,1598,2.6,191.2,1720,false,off,1663,false,true,1429,168.2,176.5,145228,38.846336,-77.162186,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.54,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,0,true,1469,7,129474922,0.8,112,,,,,false,,
2026-06-28T17:58:31.923Z,0.6.3,false,false,0.00,15.00,false,false,false,false,false,none,1000,1571,1000,1500,1557,1598,2.6,157.1,1720,false,off,1667,false,true,1429,146.2,154.6,145228,38.846333,-77.162178,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.45,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1519,7,129474922,1.2,113,,,,,false,,
2026-06-28T17:58:32.923Z,0.6.3,false,false,0.00,15.06,false,false,false,false,false,none,1000,1571,1000,1500,1557,1598,2.6,127.3,1720,false,off,1667,false,true,1429,132.2,140.6,145228,38.846329,-77.162170,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.99,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,7,129474922,1.6,114,,,,,false,,
