ts,v,approach_lock,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_cycle,pump_manual,pump_phase,pump_phase_ms,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-28T21:08:58.786Z,0.6.5,false,false,0.00,15.05,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-0.3,54.9,1660,false,off,1671,false,true,1500,54.9,66.2,144024,38.846863,-77.167732,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.17,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,4,true,1622,12,3126961515,1.8,429,115.1,57.9,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:08:59.803Z,0.6.5,false,false,0.00,15.12,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-0.3,55.7,1660,false,off,1668,false,true,1500,54.7,65.9,144024,38.846867,-77.167725,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.71,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1587,12,3126961515,1.8,430,115.9,57.5,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:00.770Z,0.6.5,false,false,-0.00,15.12,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-0.2,62.6,1660,false,off,1660,false,true,1500,69.6,80.9,144004,38.846870,-77.167709,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.35,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,4,true,1503,12,3126961515,1.7,431,116.9,56.5,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:01.820Z,0.6.5,false,false,0.00,15.06,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-0.2,68.1,1660,false,off,1653,false,true,1500,90.6,101.8,144024,38.846874,-77.167702,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.81,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,1,true,1419,12,3126961515,1.6,432,117.9,56.1,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:02.803Z,0.6.5,false,false,0.00,15.07,false,false,false,false,false,none,1000,1501,2000,1500,1568,1000,-0.2,83.8,1660,false,off,1656,false,true,1500,100.7,111.9,144000,38.846874,-77.167686,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.26,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1454,12,3126961515,1.7,433,118.5,54.9,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:04.820Z,0.6.5,false,false,0.00,15.07,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-1.1,80.1,1660,false,off,1672,false,true,1500,76.4,88.5,140568,38.846874,-77.167671,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.05,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,6,true,1625,12,3126961515,1.7,435,119.2,53.8,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:05.804Z,0.6.5,false,false,0.00,15.04,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-1.1,79.2,1660,false,off,1667,false,true,1500,73.9,85.9,143840,38.846878,-77.167656,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.73,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,1,true,1582,12,3126961515,1.7,436,120.2,52.8,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:06.787Z,0.6.5,false,false,0.00,15.08,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-0.9,84.3,1660,false,off,1660,false,true,1500,87.6,99.5,143864,38.846878,-77.167648,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.81,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,5,true,1496,12,3126961515,1.5,437,120.6,52.3,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:07.804Z,0.6.5,false,false,0.00,15.04,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-0.9,95.1,1660,false,off,1652,false,true,1500,107.9,119.8,143856,38.846874,-77.167641,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.05,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,4,true,1410,12,3126961515,1.5,438,120.6,51.5,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:08.804Z,0.6.5,false,false,0.00,15.04,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-0.9,107.1,1660,false,off,1655,false,true,1500,119.6,131.5,143872,38.846870,-77.167633,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.29,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,5,true,1444,12,3126961515,1.7,439,120.3,50.7,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:09.838Z,0.6.5,false,false,0.00,15.03,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-1.5,103.0,1660,false,off,1662,false,true,1500,111.5,124.0,143864,38.846870,-77.167618,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.61,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,1,true,1527,12,3126961515,1.5,440,121.0,49.6,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:10.788Z,0.6.5,false,false,0.00,15.01,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-1.5,99.1,1660,false,off,1670,false,true,1500,95.2,107.7,143844,38.846870,-77.167610,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.08,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,2,true,1611,12,3126961515,1.6,441,121.4,49.0,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:11.871Z,0.6.5,false,false,0.00,15.06,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-1.5,92.4,1660,false,off,1668,false,true,1500,87.7,100.2,143860,38.846870,-77.167603,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.48,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,5,true,1586,12,3126961515,1.6,442,121.8,48.5,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:13.772Z,0.6.5,false,false,0.00,15.08,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-1.3,106.4,1660,false,off,1654,false,true,1500,118.5,130.8,142132,38.846863,-77.167587,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.81,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1437,12,3126961515,1.5,444,121.7,46.9,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:14.822Z,0.6.5,false,false,0.00,15.06,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-1.3,117.9,1660,false,off,1656,false,true,1500,130.9,143.2,143916,38.846859,-77.167580,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.21,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,0,true,1457,12,3126961515,1.7,445,121.9,46.1,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:15.822Z,0.6.5,false,false,0.00,15.05,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.0,122.7,1660,false,off,1660,false,true,1500,128.0,141.0,143856,38.846851,-77.167564,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.84,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,1,true,1509,12,3126961515,1.9,446,122.0,44.5,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:16.805Z,0.6.5,false,false,0.00,15.01,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.2,118.9,1660,false,off,1660,false,true,1500,119.5,132.7,143856,38.846848,-77.167557,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.44,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,7,true,1500,12,3126961515,1.8,447,122.3,43.7,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:17.789Z,0.6.5,false,false,0.00,15.06,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.2,116.3,1660,false,off,1662,false,true,1500,115.0,128.2,143860,38.846844,-77.167549,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.00,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,4,true,1524,12,3126961515,1.9,448,121.7,43.0,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:18.822Z,0.6.5,false,false,-0.00,15.10,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.1,112.1,1660,false,off,1663,false,true,1500,111.4,124.5,143848,38.846840,-77.167542,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.03,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,1,true,1541,12,3126961515,1.8,449,121.9,42.2,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:19.772Z,0.6.5,false,false,0.00,15.06,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.1,110.0,1660,false,off,1663,false,true,1500,109.4,122.5,143856,38.846836,-77.167526,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.06,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,0,true,1534,12,3126961515,1.9,450,122.4,40.8,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:20.889Z,0.6.5,false,false,0.00,15.07,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.1,111.2,1660,false,off,1660,false,true,1500,112.8,125.8,143852,38.846832,-77.167519,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.13,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,9,true,1493,12,3126961515,1.8,451,122.5,40.0,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:21.823Z,0.6.5,false,false,0.00,15.04,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.2,114.4,1660,false,off,1659,false,true,1500,120.3,133.5,143856,38.846828,-77.167511,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.85,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,8,true,1484,12,3126961515,1.8,452,122.3,39.3,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:22.790Z,0.6.5,false,false,0.00,15.07,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.5,118.9,1660,false,off,1660,false,true,1500,123.8,137.3,143856,38.846825,-77.167496,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.35,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,5,true,1500,12,3126961515,1.9,453,122.4,37.9,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:23.756Z,0.6.5,false,false,0.00,15.04,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.5,118.0,1660,false,off,1660,false,true,1500,121.6,135.1,143864,38.846817,-77.167488,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.25,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1500,12,3126961515,1.9,454,122.5,36.9,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:26.290Z,0.6.5,false,false,0.00,15.07,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.9,110.0,1660,false,off,1665,false,true,1500,111.5,125.3,142144,38.846806,-77.167458,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.06,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,5,true,1560,12,3126961515,1.8,456,123.2,34.0,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:26.807Z,0.6.5,false,false,0.00,15.07,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.9,110.0,1660,false,off,1665,false,true,1500,108.4,122.2,142144,38.846806,-77.167458,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.48,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,1,true,1562,12,3126961515,1.8,457,123.2,34.0,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:29.054Z,0.6.5,,,0.00,15.05,,,,,false,,,,,,,,,109.6,,,,1663,false,true,,106.8,,,38.846802,-77.167442,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1535,12,,1.8,458,,32.7,,,true,,
2026-06-28T21:09:30.055Z,0.6.5,,,0.00,15.00,,,,,false,,,,,,,,,110.2,,,,1656,false,true,,115.3,,,38.846798,-77.167435,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1457,12,,1.7,459,,31.9,,,true,,
2026-06-28T21:09:31.056Z,0.6.5,,,0.00,15.07,,,,,false,,,,,,,,,117.9,,,,1660,false,true,,127.6,,,38.846794,-77.167427,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.7,460,,31.1,,,true,,
2026-06-28T21:09:32.056Z,0.6.5,,,0.00,15.08,,,,,false,,,,,,,,,122.0,,,,1660,false,true,,127.6,,,38.846790,-77.167419,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.8,461,,30.3,,,true,,
2026-06-28T21:09:32.608Z,0.6.5,false,false,0.00,15.09,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-3.5,123.7,1660,false,off,1660,false,true,1500,124.0,138.4,135232,38.846783,-77.167412,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.46,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,7,true,1500,12,3126961515,1.8,462,123.1,29.3,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:33.760Z,0.6.5,,,0.00,15.11,,,,,false,,,,,,,,,121.8,,,,1660,false,true,,121.2,,,38.846775,-77.167396,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.9,463,,27.7,,,true,,
2026-06-28T21:09:34.760Z,0.6.5,,,0.00,15.11,,,,,false,,,,,,,,,117.6,,,,1660,false,true,,117.6,,,38.846771,-77.167389,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1508,12,,1.8,464,,26.9,,,true,,
2026-06-28T21:09:35.761Z,0.6.5,,,0.00,15.04,,,,,false,,,,,,,,,116.6,,,,1663,false,true,,112.9,,,38.846767,-77.167381,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1541,12,,1.8,465,,26.1,,,true,,
2026-06-28T21:09:36.308Z,0.6.5,false,false,0.00,15.05,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-3.2,113.6,1660,false,off,1665,false,true,1500,108.9,123.1,125004,38.846764,-77.167366,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.65,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,0,true,1556,12,3126961515,1.8,466,123.0,24.8,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:36.308Z,0.6.5,false,false,0.00,15.05,false,false,false,false,false,none,1000,1501,2000,1500,1568,1000,-3.2,113.6,1660,false,off,1665,false,true,1500,108.8,123.1,123628,38.846764,-77.167366,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.08,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,6,true,1556,12,3126961515,1.8,466,123.0,24.8,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:36.791Z,0.6.5,false,false,0.00,15.01,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-3.0,111.0,1660,false,off,1664,false,true,1500,106.8,120.8,140696,38.846760,-77.167358,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.46,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1543,12,3126961515,1.9,467,123.1,24.0,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:38.942Z,0.6.5,false,false,0.00,15.01,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.8,122.0,1660,false,off,1659,false,true,1500,127.3,141.1,141212,38.846752,-77.167336,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.80,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1481,12,3126961515,1.8,469,125.1,21.9,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:38.992Z,0.6.5,false,false,0.00,15.01,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-2.8,122.0,1660,false,off,1659,false,true,1500,127.6,141.3,136696,38.846752,-77.167336,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.01,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,5,true,1482,12,3126961515,1.8,469,125.1,21.9,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:39.809Z,0.6.5,false,false,0.00,15.05,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-3.1,121.9,1660,false,off,1660,false,true,1500,126.7,140.8,141936,38.846745,-77.167328,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.05,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,2,true,1500,12,3126961515,1.7,470,124.0,20.9,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:40.759Z,0.6.5,false,false,0.00,15.06,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-3.3,119.0,1660,false,off,1660,false,true,1500,120.4,134.6,142136,38.846741,-77.167320,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.02,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,4,true,1500,12,3126961515,1.8,471,124.6,20.1,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:41.976Z,0.6.5,false,false,0.00,15.11,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-3.3,114.4,1660,false,off,1664,false,true,1500,114.4,128.7,144120,38.846737,-77.167305,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.91,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,3,true,1550,12,3126961515,1.9,472,126.4,18.8,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:42.892Z,0.6.5,false,false,0.00,15.12,false,false,false,false,false,none,1000,1500,2000,1500,1568,1000,-3.2,111.8,1660,false,off,1665,false,true,1500,108.2,122.4,143856,38.846733,-77.167297,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.24,AUTO,false,8.00,1.50,false,,false,off,,false,3,false,200,25,6,true,1561,12,3126961515,1.8,473,124.7,18.0,38.846638,-77.167130,true,38.846840,-77.167763
2026-06-28T21:09:44.252Z,0.6.5,,,0.00,15.08,,,,,false,,,,,,,,,111.4,,,,1660,false,true,,110.1,,,38.846729,-77.167290,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1507,12,,1.7,474,,17.2,,,true,,
2026-06-28T21:09:45.255Z,0.6.5,,,0.00,15.04,,,,,false,,,,,,,,,116.5,,,,1654,false,true,,122.5,,,38.846725,-77.167275,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1430,12,,1.7,475,,15.9,,,true,,
2026-06-28T21:09:46.255Z,0.6.5,,,0.00,15.01,,,,,false,,,,,,,,,123.1,,,,1660,false,true,,131.7,,,38.846722,-77.167267,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.9,476,,15.1,,,true,,
2026-06-28T21:09:47.256Z,0.6.5,,,0.00,15.04,,,,,false,,,,,,,,,123.7,,,,1660,false,true,,127.5,,,38.846714,-77.167259,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.7,477,,14.1,,,true,,
2026-06-28T21:09:48.257Z,0.6.5,,,0.00,15.04,,,,,false,,,,,,,,,121.9,,,,1660,false,true,,122.7,,,38.846710,-77.167252,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1501,12,,1.7,478,,13.3,,,true,,
2026-06-28T21:09:49.258Z,0.6.5,,,0.00,15.00,,,,,false,,,,,,,,,117.0,,,,1665,false,true,,116.3,,,38.846706,-77.167244,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1557,12,,1.7,479,,12.5,,,true,,
2026-06-28T21:09:50.260Z,0.6.5,,,0.00,15.01,,,,,false,,,,,,,,,114.2,,,,1667,false,true,,109.6,,,38.846703,-77.167229,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1576,12,,1.7,480,,11.2,,,true,,
2026-06-28T21:09:51.260Z,0.6.5,,,0.00,15.05,,,,,false,,,,,,,,,114.8,,,,1660,false,true,,112.2,,,38.846703,-77.167221,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1508,12,,1.8,481,,10.7,,,true,,
2026-06-28T21:09:52.261Z,0.6.5,,,0.00,15.03,,,,,false,,,,,,,,,124.0,,,,1654,false,true,,125.6,,,38.846695,-77.167213,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1430,12,,1.7,482,,9.7,,,true,,
2026-06-28T21:09:53.263Z,0.6.5,,,0.00,15.01,,,,,false,,,,,,,,,129.5,,,,1660,false,true,,135.6,,,38.846691,-77.167206,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.7,483,,8.9,,,true,,
2026-06-28T21:09:54.263Z,0.6.5,,,0.00,15.02,,,,,false,,,,,,,,,130.2,,,,1660,false,true,,131.7,,,38.846687,-77.167198,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.7,484,,8.1,,,true,,
2026-06-28T21:09:55.263Z,0.6.5,,,0.00,15.05,,,,,false,,,,,,,,,126.7,,,,1660,false,true,,126.2,,,38.846680,-77.167191,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.6,485,,7.1,,,true,,
2026-06-28T21:09:56.263Z,0.6.5,,,0.00,15.00,,,,,false,,,,,,,,,122.1,,,,1664,false,true,,121.2,,,38.846680,-77.167183,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1543,12,,1.7,486,,6.6,,,true,,
2026-06-28T21:09:57.263Z,0.6.5,,,0.00,15.04,,,,,false,,,,,,,,,117.1,,,,1665,false,true,,114.2,,,38.846676,-77.167168,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1562,12,,1.8,487,,5.4,,,true,,
2026-06-28T21:09:58.263Z,0.6.5,,,0.00,15.16,,,,,true,,,,,,,,,117.7,,,,1500,false,true,,114.9,,,38.846672,-77.167160,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.8,488,,4.6,,,true,,
2026-06-28T21:09:59.263Z,0.6.5,,,0.00,15.17,,,,,true,,,,,,,,,122.7,,,,1500,false,true,,122.1,,,38.846664,-77.167152,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.5,489,,3.6,,,true,,
2026-06-28T21:10:00.263Z,0.6.5,,,0.00,15.16,,,,,true,,,,,,,,,126.8,,,,1500,false,true,,128.2,,,38.846661,-77.167145,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.2,490,,2.9,,,true,,
2026-06-28T21:10:01.263Z,0.6.5,,,0.00,15.16,,,,,true,,,,,,,,,129.8,,,,1500,false,true,,133.3,,,38.846657,-77.167145,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,1.0,491,,2.5,,,true,,
2026-06-28T21:10:02.263Z,0.6.5,,,0.00,15.17,,,,,true,,,,,,,,,134.2,,,,1500,false,true,,137.0,,,38.846653,-77.167137,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.9,492,,1.8,,,true,,
2026-06-28T21:10:03.263Z,0.6.5,,,0.00,15.17,,,,,true,,,,,,,,,140.5,,,,1500,false,true,,140.7,,,38.846653,-77.167137,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.8,493,,1.8,,,true,,
2026-06-28T21:10:04.263Z,0.6.5,,,0.00,15.17,,,,,true,,,,,,,,,141.8,,,,1500,false,true,,143.6,,,38.846649,-77.167130,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.7,494,,1.3,,,true,,
2026-06-28T21:10:05.263Z,0.6.5,,,0.00,15.17,,,,,true,,,,,,,,,145.2,,,,1500,false,true,,146.4,,,38.846645,-77.167130,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.6,495,,0.8,,,true,,
2026-06-28T21:10:06.263Z,0.6.5,,,0.00,15.16,,,,,true,,,,,,,,,149.3,,,,1500,false,true,,148.4,,,38.846645,-77.167122,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.6,496,,1.1,,,true,,
2026-06-28T21:10:07.263Z,0.6.5,,,0.00,15.17,,,,,true,,,,,,,,,149.3,,,,1500,false,true,,150.0,,,38.846641,-77.167122,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.5,497,,0.8,,,true,,
2026-06-28T21:10:08.263Z,0.6.5,,,0.00,15.17,,,,,true,,,,,,,,,149.3,,,,1500,false,true,,151.4,,,38.846641,-77.167122,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.5,498,,0.8,,,true,,
2026-06-28T21:10:09.263Z,0.6.5,,,0.00,15.16,,,,,true,,,,,,,,,149.3,,,,1500,false,true,,153.0,,,38.846638,-77.167122,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.4,499,,0.7,,,true,,
2026-06-28T21:10:10.263Z,0.6.5,,,0.00,15.17,,,,,true,,,,,,,,,149.3,,,,1500,false,true,,154.8,,,38.846638,-77.167114,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.4,500,,1.3,,,true,,
2026-06-28T21:10:11.263Z,0.6.5,,,0.00,15.17,,,,,true,,,,,,,,,149.3,,,,1500,false,true,,156.5,,,38.846638,-77.167114,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.3,501,,1.3,,,true,,
2026-06-28T21:10:12.263Z,0.6.5,,,0.00,15.17,,,,,true,,,,,,,,,149.3,,,,1500,false,true,,158.0,,,38.846634,-77.167114,,,,,,,,,,,,,,AUTO,,,,false,,,,,,,,,,,,1500,12,,0.3,502,,1.4,,,true,,
