ts,v,audio_ok,batt_a,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,esc_us,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mode,nav_on,pid_kd,pid_kp,pump,pump_manual,pump_phase,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,uptime,wp_bearing,wp_dist_m,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-06-27T19:39:56.126Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1493,1000,1500,1557,1000,0.0,0.0,1660,false,off,1500,false,true,1500,175.6,186.6,153304,38.846748,-77.167595,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.04,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,7,1755351024,0.2,121,,,,,false,,
2026-06-27T19:39:56.625Z,0.5.2,false,0.00,15.28,false,false,false,false,false,none,1000,1493,1000,1500,1557,1000,0.0,0.0,1660,false,off,1500,false,true,1500,175.4,186.4,149324,38.846748,-77.167587,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.25,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,7,1755351024,0.4,122,,,,,false,,
2026-06-27T19:39:56.658Z,0.5.2,false,0.00,15.28,false,false,false,false,false,none,1000,1493,1000,1500,1557,1000,0.0,0.0,1660,false,off,1500,false,true,1500,175.3,186.3,144428,38.846748,-77.167587,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.16,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1519,7,1755351024,0.4,122,,,,,false,,
2026-06-27T19:39:58.344Z,0.5.2,,0.00,15.27,,,,,false,,,,,,,,,0.0,,,,1500,false,true,,176.6,,,38.846748,-77.167587,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,7,,0.3,123,,,,,false,,
2026-06-27T19:39:59.345Z,0.5.2,,0.00,15.27,,,,,false,,,,,,,,,0.0,,,,1500,false,true,,177.4,,,38.846748,-77.167587,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,7,,0.1,124,,,,,false,,
2026-06-27T19:40:00.348Z,0.5.2,,0.00,15.27,,,,,false,,,,,,,,,0.0,,,,1500,false,true,,177.8,,,38.846748,-77.167587,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,7,,0.2,125,,,,,false,,
2026-06-27T19:40:01.349Z,0.5.2,,0.00,15.27,,,,,false,,,,,,,,,0.0,,,,1500,false,true,,178.6,,,38.846748,-77.167587,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,7,,0.1,126,,,,,false,,
2026-06-27T19:40:02.350Z,0.5.2,,0.00,15.26,,,,,false,,,,,,,,,0.0,,,,1500,false,true,,179.6,,,38.846767,-77.167633,,,,,,,,,,,,,,MANUAL,,,,false,,,,,,,,,,1519,9,,0.1,127,,,,,false,,
2026-06-27T19:40:03.127Z,0.5.2,false,0.00,15.28,false,false,false,false,false,none,1000,1493,1000,1500,1557,1000,0.0,0.0,1660,false,off,1500,false,true,1500,180.0,191.0,148368,38.846775,-77.167656,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.31,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,9,1755351024,0.2,128,,,,,false,,
2026-06-27T19:40:06.060Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1493,1000,1500,1557,1000,0.0,0.0,1660,false,off,1500,false,true,1500,181.7,192.7,148180,38.846794,-77.167709,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.77,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,9,1755351024,0.1,131,,,,,false,,
2026-06-27T19:40:07.719Z,0.5.2,false,0.00,15.26,false,false,false,false,false,none,1000,1493,1000,1500,1557,1000,0.0,0.0,1660,false,off,1500,false,true,1500,182.1,193.1,152072,38.846794,-77.167725,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.26,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,9,1755351024,0.4,132,,,,,false,,
2026-06-27T19:40:09.319Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1493,1000,1501,1221,1199,0.0,0.0,1660,false,off,1532,false,true,1500,182.7,193.7,153792,38.846798,-77.167747,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,25.19,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1405,9,1755351024,0.2,134,,,,,false,,
2026-06-27T19:40:10.436Z,0.5.2,false,0.00,15.13,false,false,false,false,false,none,1000,1493,1000,1501,1000,1590,0.0,0.0,1660,false,off,1647,false,true,1500,184.3,195.3,152080,38.846798,-77.167747,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.21,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1330,9,1755351024,0.1,135,,,,,false,,
2026-06-27T19:40:12.770Z,0.5.2,false,0.00,15.14,false,false,false,false,false,none,1000,1493,1000,1500,1000,1616,0.0,186.1,1660,false,off,1655,false,true,1500,186.7,197.7,152080,38.846794,-77.167763,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.40,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,9,1755351024,0.8,138,,,,,false,,
2026-06-27T19:40:14.736Z,0.5.2,false,0.00,15.20,false,false,false,false,false,none,1000,1493,1000,1500,1000,1616,0.0,171.6,1660,false,off,1655,false,true,1500,153.4,164.4,152076,38.846794,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.91,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,9,1755351024,0.8,140,,,,,false,,
2026-06-27T19:40:16.587Z,0.5.2,false,0.00,15.16,false,false,false,false,false,none,1000,1493,1000,1500,1557,1616,0.0,171.6,1660,false,off,1673,false,true,1500,110.7,121.7,152092,38.846790,-77.167770,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,16.98,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,9,1755351024,0.7,141,,,,,false,,
2026-06-27T19:40:17.204Z,0.5.2,false,0.00,15.14,false,false,false,false,false,none,1000,1493,1000,1500,1000,1616,0.0,171.6,1660,false,off,1655,false,true,1500,132.4,143.4,154052,38.846790,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.98,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1330,9,1755351024,0.9,141,,,,,false,,
2026-06-27T19:40:18.070Z,0.5.2,false,0.00,15.18,false,false,false,false,false,none,1000,1493,1000,1500,1557,1616,0.0,125.3,1660,false,off,1673,false,true,1500,78.0,89.0,153480,38.846794,-77.167763,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.26,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,9,1755351024,0.9,143,,,,,false,,
2026-06-27T19:40:18.437Z,0.5.2,false,0.00,15.15,false,false,false,false,false,none,1000,1493,1000,1500,1197,1615,0.0,82.4,1660,false,off,1661,false,true,1500,70.6,81.6,153600,38.846798,-77.167755,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.16,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1396,9,1755351024,1.3,143,,,,,false,,
2026-06-27T19:40:20.471Z,0.5.2,false,-0.00,15.12,false,false,false,false,false,none,1000,1493,1000,1500,1557,1615,0.6,54.0,1660,false,off,1672,false,true,1500,48.7,59.1,152076,38.846806,-77.167747,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.81,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,9,1755351024,1.1,145,,,,,false,,
2026-06-27T19:40:23.738Z,0.5.2,false,0.00,15.15,false,false,false,false,false,none,1000,1491,1000,1500,1248,1615,1.0,12.5,1660,false,off,1664,false,true,1500,8.9,18.9,152332,38.846825,-77.167740,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.19,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1423,9,1755351024,1.6,148,,,,,false,,
2026-06-27T19:40:25.605Z,0.5.2,false,0.00,15.08,false,false,false,false,false,none,1000,1491,1000,1500,1147,1615,1.0,3.3,1660,false,off,1659,false,true,1500,357.9,7.9,152072,38.846840,-77.167732,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.28,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1379,10,1755351024,1.6,151,,,,,false,,
2026-06-27T19:40:26.655Z,0.5.2,false,0.00,15.15,false,false,false,false,false,none,1000,1491,1000,1500,1116,1615,1.0,355.2,1660,false,off,1658,false,true,1500,340.1,350.0,153780,38.846848,-77.167732,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.61,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,8,true,1369,10,1755351024,1.3,152,,,,,false,,
2026-06-27T19:40:27.422Z,0.5.2,false,0.00,15.17,false,false,false,false,false,none,1000,1492,1000,1500,1174,1615,1.0,338.1,1660,false,off,1660,false,true,1500,323.6,333.6,153780,38.846851,-77.167740,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.06,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,3,true,1387,10,1755351024,1.3,152,,,,,false,,
2026-06-27T19:40:28.455Z,0.5.2,false,0.00,15.14,false,false,false,false,false,none,1000,1491,1000,1500,1557,1615,1.0,318.7,1660,false,off,1672,false,true,1500,297.2,307.2,153760,38.846855,-77.167740,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.10,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,10,1755351024,1.3,153,,,,,false,,
2026-06-27T19:40:29.622Z,0.5.2,false,-0.00,15.09,false,false,false,false,false,none,1000,1491,1000,1500,1557,1615,1.0,302.5,1660,false,off,1672,false,true,1500,282.1,292.1,153764,38.846859,-77.167747,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.37,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,10,1755351024,1.4,154,,,,,false,,
2026-06-27T19:40:30.506Z,0.5.2,false,0.00,15.11,false,false,false,false,false,none,1000,1491,1000,1500,1557,1615,2.2,292.8,1660,false,off,1672,false,true,1500,278.5,287.3,153780,38.846863,-77.167755,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.75,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,9,1755351024,1.6,155,,,,,false,,
2026-06-27T19:40:31.439Z,0.5.2,false,0.00,15.10,false,false,false,false,false,none,1000,1491,1000,1500,1557,1615,2.9,289.1,1660,false,off,1672,false,true,1500,278.7,286.8,153784,38.846863,-77.167770,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.44,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,9,1755351024,1.8,156,,,,,false,,
2026-06-27T19:40:32.406Z,0.5.2,false,0.00,15.15,false,false,false,false,false,none,1000,1491,1000,1500,1557,1612,3.4,286.9,1660,false,off,1671,false,true,1500,280.1,287.7,153784,38.846867,-77.167778,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.71,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,10,1755351024,1.8,157,,,,,false,,
2026-06-27T19:40:33.473Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1435,3.7,287.0,1660,false,off,1612,false,true,1500,283.8,291.1,153800,38.846870,-77.167786,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.55,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,10,1755351024,1.6,158,,,,,false,,
2026-06-27T19:40:34.456Z,0.5.2,false,-0.00,15.26,false,false,false,false,false,none,1000,1491,1000,1500,1423,1515,3.8,290.8,1660,false,off,1636,false,true,1500,286.4,293.6,153796,38.846870,-77.167793,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.51,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1474,10,1755351024,1.4,159,,,,,false,,
2026-06-27T19:40:35.440Z,0.5.2,false,0.00,15.22,false,false,false,false,false,none,1000,1491,1000,1500,1371,1552,4.0,293.1,1660,false,off,1647,false,true,1500,290.2,297.2,153776,38.846874,-77.167801,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.22,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1456,10,1755351024,1.2,160,,,,,false,,
2026-06-27T19:40:36.557Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1469,4.0,298.9,1660,false,off,1624,false,true,1500,291.4,298.4,153800,38.846878,-77.167809,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.34,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,10,1755351024,1.2,161,,,,,false,,
2026-06-27T19:40:37.406Z,0.5.2,false,-0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,296.1,1660,false,off,1500,false,true,1500,288.6,295.2,153768,38.846878,-77.167809,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.00,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,1.0,162,,,,,false,,
2026-06-27T19:40:38.523Z,0.5.2,false,0.00,15.26,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,291.5,1660,false,off,1500,false,true,1500,285.5,292.0,153772,38.846882,-77.167816,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.91,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,1.0,163,,,,,false,,
2026-06-27T19:40:39.407Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,291.5,1660,false,off,1500,false,true,1500,282.9,289.5,153784,38.846882,-77.167824,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.27,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,10,1755351024,0.8,164,,,,,false,,
2026-06-27T19:40:40.424Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,288.2,1660,false,off,1500,false,true,1500,280.3,286.8,153796,38.846882,-77.167831,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.28,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,10,1755351024,1.1,165,,,,,false,,
2026-06-27T19:40:41.457Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,288.2,1660,false,off,1500,false,true,1500,278.2,284.8,153792,38.846882,-77.167831,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.84,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.9,166,,,,,false,,
2026-06-27T19:40:42.424Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,281.8,1660,false,off,1500,false,true,1500,276.2,282.8,153772,38.846886,-77.167839,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.12,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,10,1755351024,0.8,167,,,,,false,,
2026-06-27T19:40:43.449Z,0.5.2,false,0.00,15.26,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,281.8,1660,false,off,1500,false,true,1500,274.8,281.3,153788,38.846889,-77.167839,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.66,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,5,true,1519,10,1755351024,0.6,168,,,,,false,,
2026-06-27T19:40:44.466Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,281.8,1660,false,off,1500,false,true,1500,273.0,279.6,153776,38.846889,-77.167847,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.13,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,10,1755351024,0.6,169,,,,,false,,
2026-06-27T19:40:45.416Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,281.8,1660,false,off,1500,false,true,1500,271.7,278.2,153784,38.846889,-77.167847,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.24,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.6,170,,,,,false,,
2026-06-27T19:40:46.437Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1492,1000,1500,1557,1000,4.4,281.8,1660,false,off,1500,false,true,1500,269.6,276.1,153748,38.846889,-77.167854,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.79,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,10,1755351024,0.6,171,,,,,false,,
2026-06-27T19:40:47.499Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,281.8,1660,false,off,1500,false,true,1500,267.5,274.1,153772,38.846889,-77.167854,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.14,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,9,true,1519,10,1755351024,0.6,172,,,,,false,,
2026-06-27T19:40:48.458Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1491,1000,1500,1557,1000,4.4,281.8,1660,false,off,1500,false,true,1500,266.0,272.5,153784,38.846889,-77.167854,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.21,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,4,true,1519,10,1755351024,0.4,173,,,,,false,,
2026-06-27T19:40:49.492Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1492,1000,1500,1557,1000,4.4,281.8,1660,false,off,1500,false,true,1500,264.1,270.7,153748,38.846893,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.16,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,7,true,1519,10,1755351024,0.3,174,,,,,false,,
2026-06-27T19:40:50.425Z,0.5.2,false,0.00,15.27,false,false,false,false,false,none,1000,1492,1000,1500,1557,1000,4.4,281.8,1660,false,off,1500,false,true,1500,263.1,269.7,153784,38.846893,-77.167862,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,24.70,MANUAL,false,8.00,1.50,false,false,off,false,3,false,200,25,6,true,1519,10,1755351024,0.4,175,,,,,false,,
